addr,name,unit,confidence,name_source
0x01F14A88,btpcmis_01F14A88,btpcmis.c,reached,generated
0x01F14BA8,btpcmis_01F14BA8,btpcmis.c,reached,generated
0x01F14C40,btpcmis_01F14C40,btpcmis.c,reached,generated
0x01F14E18,btpcmis_01F14E18,btpcmis.c,reached,generated
0x01F14FB8,btpcmis_01F14FB8,btpcmis.c,reached,generated
0x01F15200,btpcmis_01F15200,btpcmis.c,reached,generated
0x01F15278,btpcmis_01F15278,btpcmis.c,reached,generated
0x01F15380,instruct_exec,btpcmis.c,reached,trace_string
0x01F15460,btpcmis_01F15460,btpcmis.c,reached,generated
0x01F15520,btpcmis_01F15520,btpcmis.c,reached,generated
0x01F15678,btpcmis_01F15678,btpcmis.c,reached,generated
0x01F15800,btpcmis_01F15800,btpcmis.c,reached,generated
0x01F15830,btpcmis_01F15830,btpcmis.c,reached,generated
0x01F15870,btpcmis_01F15870,btpcmis.c,reached,generated
0x01F158E0,m_pos,btpcmis.c,reached,trace_string
0x01F15A30,func_01F15A30,,reached,generated
0x01F15A58,func_01F15A58,,reached,generated
0x01F15A80,func_01F15A80,,reached,generated
0x01F15AA8,func_01F15AA8,,reached,generated
0x01F15B20,func_01F15B20,,reached,generated
0x01F15B38,func_01F15B38,,reached,generated
0x01F15C70,func_01F15C70,,reached,generated
0x01F15CE8,btpcgen_01F15CE8,btpcgen.c,reached,generated
0x01F15E50,btpcgen_01F15E50,btpcgen.c,reached,generated
0x01F15F58,btpcgen_01F15F58,btpcgen.c,reached,generated
0x01F15FC0,btpcgen_01F15FC0,btpcgen.c,reached,generated
0x01F16000,btpcgen_01F16000,btpcgen.c,reached,generated
0x01F16058,btpcgen_01F16058,btpcgen.c,reached,generated
0x01F160A0,btpcgen_01F160A0,btpcgen.c,reached,generated
0x01F16160,btpcgen_01F16160,btpcgen.c,reached,generated
0x01F16458,btpcgen_01F16458,btpcgen.c,reached,generated
0x01F16570,btpcgen_01F16570,btpcgen.c,reached,generated
0x01F16710,btpcgen_01F16710,btpcgen.c,reached,generated
0x01F169C8,btpcgen_01F169C8,btpcgen.c,reached,generated
0x01F16C48,btpcgen_01F16C48,btpcgen.c,reached,generated
0x01F16F70,btpcgen_01F16F70,btpcgen.c,reached,generated
0x01F17280,btpcgen_01F17280,btpcgen.c,reached,generated
0x01F17420,btpcgen_01F17420,btpcgen.c,reached,generated
0x01F17738,btpcgen_01F17738,btpcgen.c,reached,generated
0x01F177A0,btpcgen_01F177A0,btpcgen.c,reached,generated
0x01F177D8,btpcgen_01F177D8,btpcgen.c,reached,generated
0x01F17870,btpcgen_01F17870,btpcgen.c,reached,generated
0x01F178D0,btpcgen_01F178D0,btpcgen.c,reached,generated
0x01F17988,btpcgen_01F17988,btpcgen.c,reached,generated
0x01F179E8,btpcgen_01F179E8,btpcgen.c,reached,generated
0x01F17AC0,btpcgen_01F17AC0,btpcgen.c,reached,generated
0x01F17BA8,btpcgen_01F17BA8,btpcgen.c,reached,generated
0x01F17BD0,btpcgen_01F17BD0,btpcgen.c,reached,generated
0x01F17E40,btpcgen_01F17E40,btpcgen.c,reached,generated
0x01F180B8,btpcgen_01F180B8,btpcgen.c,reached,generated
0x01F181A0,btpcgen_01F181A0,btpcgen.c,reached,generated
0x01F18200,btpcgen_01F18200,btpcgen.c,reached,generated
0x01F182E8,btpcgen_01F182E8,btpcgen.c,reached,generated
0x01F18340,btpcgen_01F18340,btpcgen.c,reached,generated
0x01F183C0,btpcgen_01F183C0,btpcgen.c,reached,generated
0x01F183D0,btpcgen_01F183D0,btpcgen.c,reached,generated
0x01F18408,btpcgen_01F18408,btpcgen.c,reached,generated
0x01F184D8,Sever_power_cable,btpcgen.c,reached,menu_label
0x01F18538,btpcgen_01F18538,btpcgen.c,reached,generated
0x01F185E0,btpcgen_01F185E0,btpcgen.c,reached,generated
0x01F18658,btpcgen_01F18658,btpcgen.c,reached,generated
0x01F186A8,btpcgen_01F186A8,btpcgen.c,reached,generated
0x01F18708,btpcgen_01F18708,btpcgen.c,reached,generated
0x01F187D8,btpcgen_01F187D8,btpcgen.c,reached,generated
0x01F18838,Not_Bardiel_Battle,btpcgen.c,reached,prose_label
0x01F188C8,No_NPC_Eva,btpcgen.c,reached,prose_label
0x01F18920,btpcgen_01F18920,btpcgen.c,reached,generated
0x01F18968,btpcgen_01F18968,btpcgen.c,reached,generated
0x01F189C8,btpcgen_01F189C8,btpcgen.c,reached,generated
0x01F18A68,btpcgen_01F18A68,btpcgen.c,reached,generated
0x01F18AF0,btpcgen_01F18AF0,btpcgen.c,reached,generated
0x01F18B08,btpcgen_01F18B08,btpcgen.c,reached,generated
0x01F18B40,btpcgen_01F18B40,btpcgen.c,reached,generated
0x01F18BC0,btpcgen_01F18BC0,btpcgen.c,reached,generated
0x01F18C00,btpcgen_01F18C00,btpcgen.c,reached,generated
0x01F18C48,btpcgen_01F18C48,btpcgen.c,reached,generated
0x01F18C68,btpcgen_01F18C68,btpcgen.c,reached,generated
0x01F18D30,btpcgen_01F18D30,btpcgen.c,reached,generated
0x01F18E70,btpcgen_01F18E70,btpcgen.c,reached,generated
0x01F18E98,btpcgen_01F18E98,btpcgen.c,reached,generated
0x01F18F50,func_01F18F50,,reached,generated
0x01F18FA0,func_01F18FA0,,reached,generated
0x01F190A0,btim319_01F190A0,btim319.c,reached,generated
0x01F19358,btim319_01F19358,btim319.c,reached,generated
0x01F19428,btim319_01F19428,btim319.c,reached,generated
0x01F194C0,btim319_01F194C0,btim319.c,reached,generated
0x01F19510,btim319_01F19510,btim319.c,reached,generated
0x01F19600,btim319_01F19600,btim319.c,reached,generated
0x01F19680,btim319_01F19680,btim319.c,reached,generated
0x01F196D8,btim319_01F196D8,btim319.c,reached,generated
0x01F19788,btim319_01F19788,btim319.c,reached,generated
0x01F197E0,btim319_01F197E0,btim319.c,reached,generated
0x01F198C8,btim319_01F198C8,btim319.c,reached,generated
0x01F19948,btim319_01F19948,btim319.c,reached,generated
0x01F199A0,btim319_01F199A0,btim319.c,reached,generated
0x01F199F8,btim319_01F199F8,btim319.c,reached,generated
0x01F19A78,btim319_01F19A78,btim319.c,reached,generated
0x01F19AF0,btIm319Test,btim319.c,reached,recovered
0x01F19D80,func_01F19D80,,reached,generated
0x01F19E60,func_01F19E60,,reached,generated
0x01F19F00,btim_01F19F00,btim.c,reached,generated
0x01F19F58,btim_01F19F58,btim.c,reached,generated
0x01F19F78,btim_01F19F78,btim.c,reached,generated
0x01F1A008,func_01F1A008,btim.c,reached,generated
0x01F1A028,func_01F1A028,btim.c,reached,generated
0x01F1A060,func_01F1A060,btim.c,reached,generated
0x01F1A080,func_01F1A080,btim.c,reached,generated
0x01F1A098,btim_01F1A098,btim.c,reached,generated
0x01F1A158,func_01F1A158,,reached,generated
0x01F1A1C0,func_01F1A1C0,,reached,generated
0x01F1A1C8,func_01F1A1C8,,reached,generated
0x01F1A2B8,func_01F1A2B8,,reached,generated
0x01F1A3D8,func_01F1A3D8,,reached,generated
0x01F1A458,func_01F1A458,,reached,generated
0x01F1A548,func_01F1A548,,reached,generated
0x01F1A5C0,func_01F1A5C0,,reached,generated
0x01F1A660,func_01F1A660,,reached,generated
0x01F1A7D0,btim003_01F1A7D0,btim003.c,reached,generated
0x01F1A888,btim003_01F1A888,btim003.c,reached,generated
0x01F1A940,btim003_01F1A940,btim003.c,reached,generated
0x01F1A9C8,btim003_01F1A9C8,btim003.c,reached,generated
0x01F1AA28,btim003_01F1AA28,btim003.c,reached,generated
0x01F1AAB0,btim003_01F1AAB0,btim003.c,reached,generated
0x01F1AB68,btim003_01F1AB68,btim003.c,reached,generated
0x01F1AC18,btim003_01F1AC18,btim003.c,reached,generated
0x01F1AC48,btim003_01F1AC48,btim003.c,reached,generated
0x01F1AC58,btim003_01F1AC58,btim003.c,reached,generated
0x01F1AC68,btim003_01F1AC68,btim003.c,reached,generated
0x01F1AC78,btim003_01F1AC78,btim003.c,reached,generated
0x01F1AC88,btim003_01F1AC88,btim003.c,reached,generated
0x01F1AC98,btim003_01F1AC98,btim003.c,reached,generated
0x01F1ACD0,btim003_01F1ACD0,btim003.c,reached,generated
0x01F1AF08,btim003_01F1AF08,btim003.c,reached,generated
0x01F1AF48,btim003_01F1AF48,btim003.c,reached,generated
0x01F1AFC0,btim003_01F1AFC0,btim003.c,reached,generated
0x01F1B038,btim003_01F1B038,btim003.c,reached,generated
0x01F1B0B0,btim003_01F1B0B0,btim003.c,reached,generated
0x01F1B128,btim003_01F1B128,btim003.c,reached,generated
0x01F1B1A8,btim003_01F1B1A8,btim003.c,reached,generated
0x01F1B2C8,btim003_01F1B2C8,btim003.c,reached,generated
0x01F1B3B8,btim003_01F1B3B8,btim003.c,reached,generated
0x01F1B528,btim003_01F1B528,btim003.c,reached,generated
0x01F1B548,No_equipment,btim003.c,reached,prose_label
0x01F1B660,btim003_01F1B660,btim003.c,reached,generated
0x01F1B780,btim003_01F1B780,btim003.c,reached,generated
0x01F1B840,btim003_01F1B840,btim003.c,reached,generated
0x01F1B8A0,btim003_01F1B8A0,btim003.c,reached,generated
0x01F1B8B8,btim003_01F1B8B8,btim003.c,reached,generated
0x01F1B8E0,btim003_01F1B8E0,btim003.c,reached,generated
0x01F1B8F8,btim003_01F1B8F8,btim003.c,reached,generated
0x01F1B9B8,btim003_01F1B9B8,btim003.c,reached,generated
0x01F1BB30,btim003_01F1BB30,btim003.c,reached,generated
0x01F1BBF8,btim003_01F1BBF8,btim003.c,reached,generated
0x01F1BC60,btim003_01F1BC60,btim003.c,reached,generated
0x01F1BC98,btim003_01F1BC98,btim003.c,reached,generated
0x01F1BEA8,btim003_01F1BEA8,btim003.c,reached,generated
0x01F1BF18,btim003_01F1BF18,btim003.c,reached,generated
0x01F1BF30,btim003_01F1BF30,btim003.c,reached,generated
0x01F1C010,btim003_01F1C010,btim003.c,reached,generated
0x01F1C0E0,btim003_01F1C0E0,btim003.c,reached,generated
0x01F1C1C8,btim003_01F1C1C8,btim003.c,reached,generated
0x01F1C370,btim003_01F1C370,btim003.c,reached,generated
0x01F1C4C0,btim003_01F1C4C0,btim003.c,reached,generated
0x01F1C640,btim003_01F1C640,btim003.c,reached,generated
0x01F1C740,btim003_01F1C740,btim003.c,reached,generated
0x01F1C758,btim003_01F1C758,btim003.c,reached,generated
0x01F1C7E8,btEventAtCounter1,btim003.c,reached,trace_string
0x01F1C838,func_01F1C838,,reached,generated
0x01F1C8F0,func_01F1C8F0,,reached,generated
0x01F1C960,func_01F1C960,,reached,generated
0x01F1C990,func_01F1C990,,reached,generated
0x01F1CA40,func_01F1CA40,,reached,generated
0x01F1CAB0,func_01F1CAB0,,reached,generated
0x01F1CB70,func_01F1CB70,,reached,generated
0x01F1CBA0,func_01F1CBA0,,reached,generated
0x01F1CC28,func_01F1CC28,,reached,generated
0x01F1CCA0,func_01F1CCA0,,reached,generated
0x01F1CCD8,func_01F1CCD8,,reached,generated
0x01F1CD60,func_01F1CD60,,reached,generated
0x01F1CDA8,func_01F1CDA8,,reached,generated
0x01F1CEF8,func_01F1CEF8,,reached,generated
0x01F1CF68,btevent1_01F1CF68,btevent1.c,reached,generated
0x01F1CF90,func_01F1CF90,btevent1.c,reached,generated
0x01F1CFE0,Bsrk,btevent1.c,reached,menu_label
0x01F1D008,func_01F1D008,btevent1.c,reached,generated
0x01F1D058,Fuse_Devour,btevent1.c,reached,menu_label
0x01F1D080,Angel_In_Geofront_1,btevent1.c,reached,menu_label
0x01F1D0A0,Angel_In_Geofront_2,btevent1.c,reached,menu_label
0x01F1D0C0,Withdraw_From_HQ,btevent1.c,reached,menu_label
0x01F1D0E0,func_01F1D0E0,btevent1.c,reached,generated
0x01F1D118,func_01F1D118,btevent1.c,reached,generated
0x01F1D150,We_Won_Fuyutsuki,btevent1.c,reached,menu_label
0x01F1D170,Almost_Time,btevent1.c,reached,menu_label
0x01F1D190,Won_t_Move,btevent1.c,reached,menu_label
0x01F1D1B8,Internal_Power_0,btevent1.c,reached,menu_label
0x01F1D1E0,Ally_down,btevent1.c,reached,menu_label
0x01F1D258,Intercept_Line_In,btevent1.c,reached,menu_label
0x01F1D280,Recharge_Hurry,btevent1.c,reached,menu_label
0x01F1D2A8,func_01F1D2A8,btevent1.c,reached,generated
0x01F1D2D0,Nearly_Strangled,btevent1.c,reached,menu_label
0x01F1D2F8,Threaten,btevent1.c,reached,menu_label
0x01F1D318,MP_Eva_Revived,btevent1.c,reached,menu_label
0x01F1D338,Kaworu_To_Dogma,btevent1.c,reached,menu_label
0x01F1D358,func_01F1D358,btevent1.c,reached,generated
0x01F1D3E8,Boom,btevent1.c,reached,menu_label
0x01F1D410,func_01F1D410,btevent1.c,reached,generated
0x01F1D430,Israfel_Merges,btevent1.c,reached,menu_label
0x01F1D458,btevent1_01F1D458,btevent1.c,reached,generated
0x01F1D520,Eva_Disabled,btevent1.c,reached,menu_label
0x01F1D550,btevent1_01F1D550,btevent1.c,reached,generated
0x01F1D588,AngelWipe,btevent1.c,reached,menu_label
0x01F1D5B0,btevent1_01F1D5B0,btevent1.c,reached,generated
0x01F1D5C8,MP_Eva_Destroyed,btevent1.c,reached,menu_label
0x01F1D5F0,Lost_To_Tabris_HP_0,btevent1.c,reached,menu_label
0x01F1D610,Nerve_relink,btevent1.c,reached,menu_label
0x01F1D638,btevent1_01F1D638,btevent1.c,reached,generated
0x01F1D688,btevent1_01F1D688,btevent1.c,reached,generated
0x01F1D6A8,How_To_Engage_Angels,btevent1.c,reached,menu_label
0x01F1D6C8,Umbilical_Cable_Info1,btevent1.c,reached,menu_label
0x01F1D6E8,Umbilical_Cable_Info2,btevent1.c,reached,menu_label
0x01F1D708,Melee_On_Sighting_Info,btevent1.c,reached,menu_label
0x01F1D728,First_Damage_Dealt,btevent1.c,reached,menu_label
0x01F1D748,First_Damage_Taken,btevent1.c,reached,menu_label
0x01F1D768,Win_Lose_Conditions,btevent1.c,reached,menu_label
0x01F1D788,Open_Full_Map,btevent1.c,reached,menu_label
0x01F1D7A8,Umbilical_Cable_Review,btevent1.c,reached,menu_label
0x01F1D7C8,Battle_recap,btevent1.c,reached,menu_label
0x01F1D7E8,Shot_Connects,btevent1.c,reached,menu_label
0x01F1D808,Durability_Gauge,btevent1.c,reached,menu_label
0x01F1D828,AT_Field_Neutralize_Info,btevent1.c,reached,menu_label
0x01F1D848,Charge_Time_Info,btevent1.c,reached,menu_label
0x01F1D868,Battle_Sim_1_Cleared,btevent1.c,reached,menu_label
0x01F1D888,Loss_1_Unit_01_Down,btevent1.c,reached,menu_label
0x01F1D8A8,Loss_2_Zero_Area_Lost,btevent1.c,reached,menu_label
0x01F1D8C8,Loss_3_Power_Zero,btevent1.c,reached,menu_label
0x01F1D8E8,Armory_Info_At_Start,btevent1.c,reached,menu_label
0x01F1D908,Other_Armory_Info,btevent1.c,reached,menu_label
0x01F1D928,Kill_Time,btevent1.c,reached,menu_label
0x01F1D948,Guard_info,btevent1.c,reached,menu_label
0x01F1D968,Win_Lose_Cond_Info,btevent1.c,reached,menu_label
0x01F1D998,Angel_Movement_Info,btevent1.c,reached,menu_label
0x01F1D9B8,Move_Order_Info,btevent1.c,reached,menu_label
0x01F1D9D8,Orders_On_Contact,btevent1.c,reached,menu_label
0x01F1D9F8,Nerve_cut_info,btevent1.c,reached,menu_label
0x01F1DA18,Move_Order_Applied,btevent1.c,reached,menu_label
0x01F1DA38,Armisael_Selfdest,btevent1.c,reached,menu_label
0x01F1DA98,btevent1_01F1DA98,btevent1.c,reached,generated
0x01F1DAC0,JA2_enters,btevent1.c,reached,menu_label
0x01F1DAF0,btevent1_01F1DAF0,btevent1.c,reached,generated
0x01F1DB18,btevent1_01F1DB18,btevent1.c,reached,generated
0x01F1DB58,btevent1_01F1DB58,btevent1.c,reached,generated
0x01F1DB78,Zeruel_ATF_Neutral,btevent1.c,reached,menu_label
0x01F1DB98,btevent1_01F1DB98,btevent1.c,reached,generated
0x01F1DBB8,btevent1_01F1DBB8,btevent1.c,reached,generated
0x01F1DBD8,Narr_Test,btevent1.c,reached,menu_label
0x01F1DC40,Fetch_Runaway_PC,btevent1.c,reached,menu_label
0x01F1DC68,PC_Pilot_No_Sortie,btevent1.c,reached,menu_label
0x01F1DC90,btevent1_01F1DC90,btevent1.c,reached,generated
0x01F1DCB0,Pilot_Discharged,btevent1.c,reached,menu_label
0x01F1DCD8,btevent1_01F1DCD8,btevent1.c,reached,generated
0x01F1DD88,btevent1_01F1DD88,btevent1.c,reached,generated
0x01F1DDB8,btevent1_01F1DDB8,btevent1.c,reached,generated
0x01F1DDC0,btevent1_01F1DDC0,btevent1.c,reached,generated
0x01F1DE58,btevent1_01F1DE58,btevent1.c,reached,generated
0x01F1E130,func_01F1E130,,reached,generated
0x01F1E1C8,func_01F1E1C8,,reached,generated
0x01F1E228,func_01F1E228,,reached,generated
0x01F1E250,func_01F1E250,,reached,generated
0x01F1E278,func_01F1E278,,reached,generated
0x01F1E2A0,func_01F1E2A0,,reached,generated
0x01F1E2C8,func_01F1E2C8,,reached,generated
0x01F1E318,btevent2_01F1E318,btevent2.c,reached,generated
0x01F1E348,btevent2_01F1E348,btevent2.c,reached,generated
0x01F1E480,btevent2_01F1E480,btevent2.c,reached,generated
0x01F1E4D8,btevent2_01F1E4D8,btevent2.c,reached,generated
0x01F1E510,btevent2_01F1E510,btevent2.c,reached,generated
0x01F1E528,btevent2_01F1E528,btevent2.c,reached,generated
0x01F1E7B0,btevent2_01F1E7B0,btevent2.c,reached,generated
0x01F1E858,btevent2_01F1E858,btevent2.c,reached,generated
0x01F1E9B8,btevent2_01F1E9B8,btevent2.c,reached,generated
0x01F1E9D0,btevent2_01F1E9D0,btevent2.c,reached,generated
0x01F1EA90,btevent2_01F1EA90,btevent2.c,reached,generated
0x01F1EAA8,btevent2_01F1EAA8,btevent2.c,reached,generated
0x01F1EAC0,btevent2_01F1EAC0,btevent2.c,reached,generated
0x01F1EB20,btevent2_01F1EB20,btevent2.c,reached,generated
0x01F1EB40,btevent2_01F1EB40,btevent2.c,reached,generated
0x01F1EB78,btevent2_01F1EB78,btevent2.c,reached,generated
0x01F1EBB0,btevent2_01F1EBB0,btevent2.c,reached,generated
0x01F1EBE8,btevent2_01F1EBE8,btevent2.c,reached,generated
0x01F1EC20,btevent2_01F1EC20,btevent2.c,reached,generated
0x01F1EC58,btevent2_01F1EC58,btevent2.c,reached,generated
0x01F1EC90,btevent2_01F1EC90,btevent2.c,reached,generated
0x01F1ECD0,btevent2_01F1ECD0,btevent2.c,reached,generated
0x01F1ED10,EVA_Damaged_Angel,btevent2.c,reached,menu_label
0x01F1ED58,EVA_Hurt_By_Angel,btevent2.c,reached,menu_label
0x01F1EDA0,btevent2_01F1EDA0,btevent2.c,reached,generated
0x01F1EDD0,Armory_Hit_Angel,btevent2.c,reached,menu_label
0x01F1EE18,Angel_Hit_Support_Bldg,btevent2.c,reached,menu_label
0x01F1EE58,UN_Forces_Hit_Angel,btevent2.c,reached,menu_label
0x01F1EE98,Angel_Hit_UN_Forces,btevent2.c,reached,menu_label
0x01F1EED8,Angel_Destroyed_Support,btevent2.c,reached,menu_label
0x01F1EF10,Angel_Destroyed_UN,btevent2.c,reached,menu_label
0x01F1EF48,Umbilical_Cable_Cut,btevent2.c,reached,menu_label
0x01F1EF80,Umbilical_Cable_Linked,btevent2.c,reached,menu_label
0x01F1EFB8,Won_t_Move,btevent2.c,reached,menu_label
0x01F1EFF0,Internal_Power_0,btevent2.c,reached,menu_label
0x01F1F018,Intercept_Line_In,btevent2.c,reached,menu_label
0x01F1F068,Recharge_Hurry,btevent2.c,reached,menu_label
0x01F1F0A0,EVA_Damaged_MP_Eva,btevent2.c,reached,menu_label
0x01F1F0D8,EVA_Hurt_By_MP_Eva,btevent2.c,reached,menu_label
0x01F1F110,Tower_Hit_MP_Eva,btevent2.c,reached,menu_label
0x01F1F150,MP_Eva_Hit_Building,btevent2.c,reached,menu_label
0x01F1F190,MP_Eva_Killed_Support,btevent2.c,reached,menu_label
0x01F1F1C8,J_A_2_Hit_MP_Eva,btevent2.c,reached,menu_label
0x01F1F208,J_A_2_Hurt_By_MP_Eva,btevent2.c,reached,menu_label
0x01F1F238,Armory_Damaged_Angel,btevent2.c,reached,menu_label
0x01F1F270,Angel_Hit_Support_Bldg,btevent2.c,reached,menu_label
0x01F1F2A0,Angel_Killed_Support,btevent2.c,reached,menu_label
0x01F1F2C8,Reached_Move_Point,btevent2.c,reached,menu_label
0x01F1F300,Refused_Misato,btevent2.c,reached,menu_label
0x01F1F338,Nerve_relink,btevent2.c,reached,menu_label
0x01F1F370,btevent2_01F1F370,btevent2.c,reached,generated
0x01F1F3E8,Shield_Destroyed,btevent2.c,reached,menu_label
0x01F1F420,btevent2_01F1F420,btevent2.c,reached,generated
0x01F1F440,btevent2_01F1F440,btevent2.c,reached,generated
0x01F1F4C0,btevent2_01F1F4C0,btevent2.c,reached,generated
0x01F1F5A0,btevent2_01F1F5A0,btevent2.c,reached,generated
0x01F1F5C8,btevent2_01F1F5C8,btevent2.c,reached,generated
0x01F1F618,btevent2_01F1F618,btevent2.c,reached,generated
0x01F1F680,btevent2_01F1F680,btevent2.c,reached,generated
0x01F1F910,btevent2_01F1F910,btevent2.c,reached,generated
0x01F1F940,btevent2_01F1F940,btevent2.c,reached,generated
0x01F1F9A8,btevent2_01F1F9A8,btevent2.c,reached,generated
0x01F1F9C8,btevent2_01F1F9C8,btevent2.c,reached,generated
0x01F1F9E8,btevent2_01F1F9E8,btevent2.c,reached,generated
0x01F1FA08,btevent2_01F1FA08,btevent2.c,reached,generated
0x01F1FA28,btevent2_01F1FA28,btevent2.c,reached,generated
0x01F1FAD8,btevent2_01F1FAD8,btevent2.c,reached,generated
0x01F1FB88,btevent2_01F1FB88,btevent2.c,reached,generated
0x01F1FE48,btevent2_01F1FE48,btevent2.c,reached,generated
0x01F1FEC0,btevent2_01F1FEC0,btevent2.c,reached,generated
0x01F1FF10,btevent2_01F1FF10,btevent2.c,reached,generated
0x01F1FF60,btevent2_01F1FF60,btevent2.c,reached,generated
0x01F1FFB0,btevent2_01F1FFB0,btevent2.c,reached,generated
0x01F20000,btevent2_01F20000,btevent2.c,reached,generated
0x01F20050,btevent2_01F20050,btevent2.c,reached,generated
0x01F200A0,btevent2_01F200A0,btevent2.c,reached,generated
0x01F20120,btevent2_01F20120,btevent2.c,reached,generated
0x01F20138,btevent2_01F20138,btevent2.c,reached,generated
0x01F20178,btevent2_01F20178,btevent2.c,reached,generated
0x01F20190,btevent2_01F20190,btevent2.c,reached,generated
0x01F201A8,btevent2_01F201A8,btevent2.c,reached,generated
0x01F20228,btevent2_01F20228,btevent2.c,reached,generated
0x01F20248,btevent2_01F20248,btevent2.c,reached,generated
0x01F20268,btevent2_01F20268,btevent2.c,reached,generated
0x01F20280,btevent2_01F20280,btevent2.c,reached,generated
0x01F20288,btevent2_01F20288,btevent2.c,reached,generated
0x01F20290,btevent2_01F20290,btevent2.c,reached,generated
0x01F20298,btevent2_01F20298,btevent2.c,reached,generated
0x01F202B8,btevent2_01F202B8,btevent2.c,reached,generated
0x01F20598,btevent2_01F20598,btevent2.c,reached,generated
0x01F20600,btevent2_01F20600,btevent2.c,reached,generated
0x01F20650,btevent2_01F20650,btevent2.c,reached,generated
0x01F20688,btevent2_01F20688,btevent2.c,reached,generated
0x01F206B8,btevent2_01F206B8,btevent2.c,reached,generated
0x01F206D8,btevent2_01F206D8,btevent2.c,reached,generated
0x01F20718,btevent2_01F20718,btevent2.c,reached,generated
0x01F207F0,btevent2_01F207F0,btevent2.c,reached,generated
0x01F20888,btevent2_01F20888,btevent2.c,reached,generated
0x01F208D8,sight_appear,btevent2.c,reached,trace_string
0x01F20968,sight_erase,btevent2.c,reached,trace_string
0x01F209F8,btevent2_01F209F8,btevent2.c,reached,generated
0x01F20A40,btevent2_01F20A40,btevent2.c,reached,generated
0x01F20AF0,btevent2_01F20AF0,btevent2.c,reached,generated
0x01F20B08,btevent2_01F20B08,btevent2.c,reached,generated
0x01F20B20,btevent2_01F20B20,btevent2.c,reached,generated
0x01F20B50,btevent2_01F20B50,btevent2.c,reached,generated
0x01F20B68,btevent2_01F20B68,btevent2.c,reached,generated
0x01F20B80,btevent2_01F20B80,btevent2.c,reached,generated
0x01F20BE0,btevent2_01F20BE0,btevent2.c,reached,generated
0x01F20C68,func_01F20C68,,reached,generated
0x01F20D90,func_01F20D90,,reached,generated
0x01F20DC8,func_01F20DC8,,reached,generated
0x01F20E30,func_01F20E30,,reached,generated
0x01F20E68,func_01F20E68,,reached,generated
0x01F20E80,func_01F20E80,,reached,generated
0x01F20F90,btevfunc_01F20F90,btevfunc.c,reached,generated
0x01F21020,func_01F21020,btevfunc.c,reached,generated
0x01F21050,btevfunc_01F21050,btevfunc.c,reached,generated
0x01F210F8,btevfunc_01F210F8,btevfunc.c,reached,generated
0x01F21150,btevfunc_01F21150,btevfunc.c,reached,generated
0x01F211D0,btevfunc_01F211D0,btevfunc.c,reached,generated
0x01F21228,btevfunc_01F21228,btevfunc.c,reached,generated
0x01F212A8,btevfunc_01F212A8,btevfunc.c,reached,generated
0x01F212E0,btevfunc_01F212E0,btevfunc.c,reached,generated
0x01F21318,btevfunc_01F21318,btevfunc.c,reached,generated
0x01F21388,btevfunc_01F21388,btevfunc.c,reached,generated
0x01F213A0,btevfunc_01F213A0,btevfunc.c,reached,generated
0x01F213D8,btevfunc_01F213D8,btevfunc.c,reached,generated
0x01F213F0,btevfunc_01F213F0,btevfunc.c,reached,generated
0x01F21408,btevfunc_01F21408,btevfunc.c,reached,generated
0x01F21440,btevfunc_01F21440,btevfunc.c,reached,generated
0x01F21458,btevfunc_01F21458,btevfunc.c,reached,generated
0x01F214A0,btevfunc_01F214A0,btevfunc.c,reached,generated
0x01F21560,btevfunc_01F21560,btevfunc.c,reached,generated
0x01F215B8,btevfunc_01F215B8,btevfunc.c,reached,generated
0x01F21600,btevfunc_01F21600,btevfunc.c,reached,generated
0x01F21718,btevfunc_01F21718,btevfunc.c,reached,generated
0x01F217A0,btevfunc_01F217A0,btevfunc.c,reached,generated
0x01F217D0,btevfunc_01F217D0,btevfunc.c,reached,generated
0x01F21850,btevfunc_01F21850,btevfunc.c,reached,generated
0x01F21900,btevfunc_01F21900,btevfunc.c,reached,generated
0x01F21930,btevfunc_01F21930,btevfunc.c,reached,generated
0x01F219A8,btevfunc_01F219A8,btevfunc.c,reached,generated
0x01F219C0,btevfunc_01F219C0,btevfunc.c,reached,generated
0x01F21A10,btevfunc_01F21A10,btevfunc.c,reached,generated
0x01F21A28,btevfunc_01F21A28,btevfunc.c,reached,generated
0x01F21A88,btevfunc_01F21A88,btevfunc.c,reached,generated
0x01F21AA0,btevfunc_01F21AA0,btevfunc.c,reached,generated
0x01F21AD0,btevfunc_01F21AD0,btevfunc.c,reached,generated
0x01F21B80,btevfunc_01F21B80,btevfunc.c,reached,generated
0x01F21BA0,btevfunc_01F21BA0,btevfunc.c,reached,generated
0x01F21C60,btevfunc_01F21C60,btevfunc.c,reached,generated
0x01F21CB0,btevfunc_01F21CB0,btevfunc.c,reached,generated
0x01F21DE8,btevfunc_01F21DE8,btevfunc.c,reached,generated
0x01F21E10,btevfunc_01F21E10,btevfunc.c,reached,generated
0x01F21E50,btevfunc_01F21E50,btevfunc.c,reached,generated
0x01F21E70,btevfunc_01F21E70,btevfunc.c,reached,generated
0x01F21EB0,btevfunc_01F21EB0,btevfunc.c,reached,generated
0x01F21EF8,btevfunc_01F21EF8,btevfunc.c,reached,generated
0x01F21F28,btevfunc_01F21F28,btevfunc.c,reached,generated
0x01F21FB8,btevfunc_01F21FB8,btevfunc.c,reached,generated
